date,text
1798-01-04,"Clear. I have been a t home. Dagt Lambt & Child, Son Jona and Sons here. my Dagt and I went to mr [""Dingleys"" - implied] at mr Dingleys."
1798-01-04,"Clear. mr Capin & Dag t Lamb t and Jabis Cowen dind here. my Dagt & I walkt Down to the Common aftern to See Companies who met there for revew. Son Lamb t took Tea with us. Thankfull & Hepsy went to the perade, returnd to Tea. I went to See the melitia piraded. Cyrus and Dagt Lambt went with me."
1798-01-04,"Clear. I have been at home. Old Lady Coutch Calld here, dind with me. at home. Cyrus a t Pitts tn ."
1798-01-05,"Clear and very warm. Thankfull help me do the work. I Cleand my Chambers which were very dirty. had the Company of mrs s Livermore, Joy & Dingley to Tea. our men have all been to Son Jonas to work. a t [home]."
1798-01-05,"Cloudy and Some rain aftern. mr Ballard Sett out for to Survey for mr Reubin Fairfield. I wen t to the hook as far as Cap t Neys. I receivd 6/ of his Lady in par t for assisting her march 9 th , 1796. I Calld at a number of the Neigh rs . at Cap t Neys and other Neighbours."
1798-01-05,"Clear. I was at Son Lambarts, my Dagt unwell. I Came home at Evn. at Ditoes at home."
1798-01-05,"Cloudy. mr Ballard went to work a t Son Jonas. I was Calld at 9 h Evn to go and See the wife of James Moore of Reidfield. I arivd there a t 11, find the patient Some more Comfortable than when Shee Sent for me. William Morres wife tarries there this night. at James Moores."
1798-01-06,"A rainy. I was Calld to See mrs Gill, Shee being unwell. I tarried all night. at mr Gills."
1798-01-06,Clear and pleas t . I have Spoold 35 Double Skeins Lining yarn for Thankfull and quilld 8 Single Skeins woolin for my Self. at home.
1798-01-06,"Clear. I have been at home, finisht Sheling my Seed beens. Thankfull Came here aftern and Spun for me. Shee went to Sleep with mrs s Dingley. at home."
1798-01-06,"Clear and warm. Son Jona bro t his Dagt here. mr Ballard and I attended Lecture, there were but a small number there. I Calld at Son Pollards, find little Hannah in distress by Costivness. we used means which relievd her. we Calld at Son Lambarts, find them all abou t . my Dagt Seems not well. I removd my Rhue and Camomile from where the were in to the Gardin. little Jack Ballard Said if it Should die you will know better nex t time. at Lecture & Calld to See my Child n . mr Dingley returnd from Boston."
1798-01-07,Clear till near night when it raind a little. I Cleand the Bed which was in my Chamber & Skolt the floor and timber of the Chamber forn. mr Ballard and I attended the funeral of mr Thwings Child aftern. at the funeral of [Saml] Thwing.
1798-01-07,"rainy the most of the day. mr Ballard went to Dresdin, Cyrus to Son Jonas. I have been at home, finisht kniting a pair of Stockings for mr Ballard and removd our apples into the Seller, Pared and Cut Some for Drying. at home."
1798-01-13,"A a very rainy fore and part of y e aft n . mr Ballard, Cyrus and Hoit went to meeting. Bro r Moore, Nat l Lovjoy & Agust r Ballard here, took Tea. Thankful took a ride with her beloved after Tea. at home. Bro r Moore here."
1798-01-29,"A Cloudy and a Chilly air. we all attended worship at y e fort Except Hepsy. Shee went to mr Hinkleys at Evng. Son and Dagt Lambart, y r little Son and Son Ephm here after meeting. a t meeting. mr Stone Spake from St. John, 3 Chap 19 th vers."
1798-02-01,"Clear. I got my Patient up, Shee is able to walk with ou t help, the infant is Cleverly. Son Jona Came there and Conducted me home. we Calld to See mr Paten, he Seems Easier than he was when I Saw him before. we Calld at Son Lambarts, they are well as usual Except the Babe, who is Exercisd with a humer in the neck and head, but they and mrs s Capin Came and Spent Evng with us. at mr Titcombs & Pattins & Son Lambts, he, his wife, Child n and mrs s Capin Spen t Evn g here."
1798-02-02,"rainy. I was at Ditoes, returnd at Evn. [left my patient] [ ] [find] my husband unwell. a t Ditoes."
1798-02-02,Clear. Phillip Bullin here to divide the things he brot from Boston. mrs s Savage & Mary Buterfield here. I have been at home. at home. [Bullin & mr Ballard Divided their goods ].
1798-02-02,"Clear. Cyrus went to winthrop for our Cloath, 16_ yds. Cos t of Dresing 2/31. Coal & Hoit left here bound for home. mr Ballard paid them all he owed y m . a t home."
1798-02-03,"Cloudy. I have been at home. Cyrus went to Son Jonas, mr Ballard and his men returnd from Surveying at Bodinham this Evng. at home. mr Ballard returnd."
1798-02-03,"Clear and very Pleast Sun bu t a Cool air, the Kenebeck Bridg was Dedicated. mr Ballard and Son Cyrus attended. David Wall, James Savage & Asa Fletcher were burnt Some by the Catradges takeing fire thro Carelesness. mr Lang of Pitts tn Sleeps here. I have been at home. a t home. Allin Lamb t went home."
1798-02-03,Clear and Cold. I have been at home makeing preperation for thanksgiving. at home.
1798-02-03,"Clear and Cold. mr Ballard went to my Sons to work. I have been at home. Hepsy washt, it is now 11 Evn. a t home."
1798-02-04,Clear. mr Ballard went to Son Jonas to work on y e Barn. I have been at home. at home. Bakt Pies & Biskit.
1798-02-05,"Clear. I have been at home. Son Town Sleeps here, his famely well. at home. Son Town h r ."
1798-02-05,Clear. I have been at home. Son Town Sleeps here. mr Ballard been to Varsalboro. at home. Hepsy went to quilting.
1798-02-05,"Clear. Slephens Sett out Early to y e meddow. mr Ballard, Cyrus & Bullin to Coar t after Break fst . Hepsy washt the west room. Son & Dagt Town Came here at Evng, and their Babe with them. [at home. Son Town & wife Sleep here.]"
1798-02-05,"Clear [ ] morn. Son Town, his wife and Babe left me at 10h y s morn. may God be Pleasd to grant them a Safe return to their famely and that they may find them all in health & Safety. mr Ballard went to Son Jon a s. I have been at home. [at home. Son Town his wife from here home ]."
1798-02-06,"Cloudy part of the Day, Some Shours. I have been working on a Shift for my Self and Spooling a warp for Dagt Lambart. Thankful finisht weaving her web, 33 yds. a t home, spoold a warp."
1798-02-06,"rainy morn. I was Calld to See my Dag t , Shee was very unwell, but got Some better. I went to See Dagt Pollard. at Ditoes."
1798-02-06,"Cloudy Day, Snowd all night. I was at mr Moores, Shee is very unwell this night, but did not keep us up, her Sister there. at Ditoes. a Snow Storm."
1798-02-07,"Clear foren, Cloudy aftn. I quilld 2 Skeins, went to See mrss Joy, find her very Comfortable. mr Ballard Carrid a web to mrs Finny to weav 15 fifteen knot Skeins warp. at mr Joys."
1798-02-07,Clear and pleast. Thankfull workt for me foren. John Moore Came and Conducted her to his Fathers aftern. I have been at home Cuting apples to drie and knit Some on mr Ballards Slockin. Dolly & Polly Polly Greely here. at home. Thankful Godfrey went from here to mr Moores at Pitts tn .
1798-02-07,"Clear foren and very pleast for the Season. Son Jon a Came here, took Dinner then Conducted his little ones home. may God bless and prosper them and make y m ornaments in their day to riligion, that they may be useful members of Society when I am here no more. at home. Son Jona Conducted his Children home. I have finish t kniting a pair hoes for my Self."
1798-02-22,"A A Clear Day, raind at Evn g . we went to meeting but mr Stone was not returnd. I Calld at Son Pollards, tarried there a little while then Shee Came with me to Son Lambarts, where we find mr Gill and wife and mrss Kitridg Came in. we all partook of a fine Pigg and other good things. I Calld to See mrs s Densmore as I Came home, find her as well as Could be Expected. at Sons Pollards & Lambarts, Allin is 15 monthsold y s day."
1798-03-02,Clear. I have been at home doing Divers Sorts of work. Hepsy washt. at home.
1798-03-02,Cloudy. mr Ballard Breaking to his wood. the Snow is very deep. I have been makeing Candlewicks. a t home.
1798-03-02,"X. Birth James Clearks Dagt. XX. Clear and Cold. mrss Cleark was Safe Deld of a Daug t , her first Child, at 1h this morn. I left her and infant Cleverly at 5h 30 m and arivd at home a t 6. I went to bed and took a little Sleep. mr Ballard went to Son Jonas. I receivd 9/ of mr Cleark as a reward. at [James] Clearks."
1798-03-03,"Clear. mr Ballard went to Jonas, Cyrus to mr Moores to tend mill. Hepsy washt. we got in 70 Cabages, Churnd and made a Chees. Revd mr Gillit Calld here. mr Allin, the Cloather Calld and I paid him what was Due for Dresing our Cloath. Ezra Allin left acount of taxes. at home, it is now 11h Evng."
1798-03-03,Clear and pleast. mr Ballard went to Son Jon a s. a t home.
1798-03-04,"Clear and pleas t . mr Ballard went to the hook to Survey for mr Vauhn, Cyrus to Son Jon a s to Gather apples. Hepsy washt. I have been doing work about house and gathering Sage and other herbs. Son Jona Supt here. at home."
1798-03-04,"Cloudy, Snowd at Ev ng . I was Calld at 6h Evn to See the wife of Josiah Norcross who is Labouring under feemale Complaints. I found her very low, tarried with her this night. mr Ballard been Surveying for mr Ezekl Page. a t Josiah Norcrs s , tarried y s night."
1798-03-04,"Clear and Cold. I was Calld at Evn to See mr Theops Hamlin who has been unwell this ten days. I Came home at 9 h 30m, Sett up to work till after midnight. at mr Theops Hamlins, his paren t s there."
1798-03-04,Clear. mr Ballard to work at Son Jonas. I have been at home. a t home.
1798-03-05,"A rainy, quite windy at Evn g . mr Ballard and I attended worship, the ordinanc of y e Supper was administred. I Came to Son Lambarts at intermition, my Dagt is not very well. Cyrus Came home this aftern. at meeting."
1798-03-05,"Cloudy, Some Snow at Evn. mr Ballard workt on the Barn. I have been at home. Hepsy and I Botomed 4 Chairs with old Leather. at home. botomed Chairs."
1798-03-06,Cloudy and Some rain. Son Town left here after Breakfast. mr Ballard been makeing a plan for Jessy Blunt. Hepsy went to mr Dingleys. at home.
1798-03-06,"Clear. I have been at home, Cleand the Store & Spoold my Dagt Lambarts warp. Son Jona here, brot his OXen to pasture. Hepsys Bror John Sleeps here. a t home. Son Town left here."
1798-03-06,"X. Birth Wilm Swantons Son. X. Clear. Cyrus went to mr Hamlins and receivd 6 lb Butter on mr Gills acount. Son and Dagt Lamb t , with their Child n Supt with us and Spen t y e Evn g . I was Calld at 7h Evn to See mrs s Swanton. Son Lambar t Conducted me to Stanleys in a Sleigh. mr Swanton took me there, his wife was Safe Deld at 9 h 30 m of her Second Son and 4 th Child. I Came home before I Slep t . Son Town & wife Sleep here. [a t mr Swantons. Birth 2 nt . Sep t 3, 1798. I receivd 6/ by Dagt Pollard.]"
1798-03-06,"Clear morn. mr Ballard went and borrowed Esqr Davis s Sleigh and Conducted me to See mr Pattin whome I find very Low indeed. I tarried all night; he had a very restless night. [Juda] Smith Sett up with me to watch. mrs s Pattin is as well as Can be Expected. at mr Pattins, he is [very] low [indeed]. Old mr Hinkley Disceast this Evn."
1798-03-07,"X. Birth Son Lambart Dagtr. XX. rainy, it was this morn, not yesterday. I wen t to mr Lambarts, Shee was ill all day, her women were Calld in the Evn g and Shee Safe Deld at 8 h 45 m of a fine Dag t . her Second Child. Dagt Pollard tarried all night. at Son Lambarts. Birth 51 st . recd 12/."
1798-03-07,"Snowd part of the Day, Clear and very Cold at night. we had the women Calld to attend mrs s Moore, Shee was ill till 3h mrn. at Ditoes. the women were Calld at 9h Evn."
1798-03-12,"A X. Birth James Childs Son. XX. rainy and froze. I was Calld from Son Lambar ds at 3h y s morn to See mrs s Child who was in Labour. Shee was Safe Delivird at 6 h 45 m of a fine Son, her fifth Child. I left her Cleverly at 10 and returnd to Son Lambards, tarrie with them this night. at Ditoes & mr Childs. Birth 52 nt . Decr 1802 recd 10/6 of mr Child for performing y s [ ]."
1798-03-17,"A X. Birth James Moores Second Son. XX. Clear and Cold. mrs s Moore was Safe Deld at 3h morn of a Son, her 8 th Child. Shee has been very ill, but I left her more Comfortable at 10 hours morn, reacht home about 2 pm. Old mr Lambar t and Barna, and my Dagt & son Ephm here at Evn. the old Gentleman Sleeps here. at Ditoes. Birth 54. I receivd 9/ as a reward.Hepsy was 18 tn years old yesterday."
1798-04-01,"G X. Birth James Hinkleys 2 nd Son & 3 Child. XX. Cloudy. mr Ballard and Cyrus are gone to meeting. Cyrus Came home at noon, it raind. James Hinkley Came a t 1 h pm for me to go and See his wife who is in Labour. we arivd, find his mother and Ben Churches wife there. we Calld the m c Causland wives after Sun Sett & Patient was Deld at 7h Evn of a fine Son, her 3 d Child, and is Cleverly. I tarried all night. at James Hinkleys, New France. Birth 10th. recd 1_ bushl Corn the 4 ins t ."
1798-04-02,"very rainy morn. I was Calld a t 25m after midnight to See the Lady of mr James Child who was very unwell thro y e day. I tarried with her thro this night. Shee Seemd more Comfortable a t 10h Evn. at mr Childs, his wife is very unwell."
1798-04-02,"Clear and very pleas t . I tarried with my Dagt Lambard till Evn, then Came home, Ephm with me. mr Capin Sleeps there. Patty & Nabby Livermore here at Evng. mr Ballard Sett out this day to go to view land between this river and penobscott, with a man by the name of Bond, he is from Vermo nt State. at Son Lambarts. my Dagt is very Comfortable."
1798-04-02,"Clear and Cold. mr Ballard wen t to the hook for Salt. I have been at home, Hepsy washt. at home."
1798-04-02,"Cloudy, raind Some. I left my patient as well as Could be Expected and returnd home at 10h m. mr Ballard & Cyrus are gone to Town meeting, it was Put by by reason of the warning being illegal. I went to bed and Slept Some. Snowd at Evn g . at James Hinkleys."
